_id,razaoSocial,nomeFantasia,codigo,contato,cnpj
66c4d095af87a5f7873fe7c6," SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO"," SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO",1545,3376-6379,28820255000110
66c4d095af87a5f7873fe7c7, SYSMEDICA COMERCIO DE MATERIAIS HOSPITALARES LTDA, SYSMEDICA COMERCIO DE MATERIAIS HOSPITALARES LTDA,1546,9983-3039,15496297000103
66c4d095af87a5f7873fe7c8, TECHLIFE COMERCIO DE PRODUTOS MEDICOS LTDA, TECHLIFE COMERCIO DE PRODUTOS MEDICOS LTDA,1547,3264-3771,16724157000108
66c4d095af87a5f7873fe7c9, TRADE FARMA ASSESSORIA EMPRESARIAL LTDA, TRADE FARMA ASSESSORIA EMPRESARIAL LTDA,1548, 5539-6677,26508975000119
66c4d095af87a5f7873fe7ca, UCB BIOPHARMA LTDA., UCB BIOPHARMA LTDA.,1549, 4134-6060,64711500000386
66c4d095af87a5f7873fe7cb, ULTRAGENYX BRASIL FARMACEUTICA LTDA., ULTRAGENYX BRASIL FARMACEUTICA LTDA.,1550,2844-8106,27724245000118
66c4d095af87a5f7873fe7cc, ULTRAMED DISTRIBUIDORA DE MEDICAMENTOS EIRELI, ULTRAMED DISTRIBUIDORA DE MEDICAMENTOS EIRELI,1551,9835-3500,31509165000117
66c4d095af87a5f7873fe7cd, UNIAO SUL COMERCIAL DE ARTIGOS DA SAUDE LTDA, UNIAO SUL COMERCIAL DE ARTIGOS DA SAUDE LTDA,1552,3907-6200,33851567000120
66c4d095af87a5f7873fe7ce, UNIDAS MEDICAL IMPORTACAO E EXPORTACAO LTDA, UNIDAS MEDICAL IMPORTACAO E EXPORTACAO LTDA,1553,3171-0421,17094914000161
66c4d095af87a5f7873fe7cf, UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA, UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA,1554,3020-9768,23864942000113
66c4d095af87a5f7873fe7d0, VITAL BRAZIL, VITAL BRAZIL,1555,2711-9266,30064034000100
66c4d095af87a5f7873fe7d1, VITORIA TEIXEIRA DE OLIVEIRA, VITORIA TEIXEIRA DE OLIVEIRA,1556,2391-0050,33992679000100
66c4d095af87a5f7873fe7d2, VITTAFLEX INDUSTRIA E COMERCIO DE MOVEIS E COLCHO, VITTAFLEX INDUSTRIA E COMERCIO DE MOVEIS E COLCHO,1557,3152-0007,9174668000120
66c4d095af87a5f7873fe7d3, VUELO PHARMA LTDA, VUELO PHARMA LTDA,1558,3657-7611,4159536000105
66c4d095af87a5f7873fe7d4, ZAPP COMERCIO DE INFORMATICA E SERVICOS EIRELI, ZAPP COMERCIO DE INFORMATICA E SERVICOS EIRELI,1559, 3033-6950,18868944000140
66c4d095af87a5f7873fe7d5, ZODIAC-PRODUTOS FARMACEUTICOS S.A., ZODIAC-PRODUTOS FARMACEUTICOS S.A.,1560,5501-5530,55980684000127
66c4d095af87a5f7873fe7d6,01 - SUP. FOR (1� CRES FORT. E 22� CRES CASCAVEL),01 - SUP. FOR (1� CRES FORT. E 22� CRES CASCAVEL),1561,,6400248
66c4d095af87a5f7873fe7d7,02 - COADS CAUCAIA (2� CRES CAUCAIA),02 - COADS CAUCAIA (2� CRES CAUCAIA),1562,,6400256
66c4d095af87a5f7873fe7d8,03 - COADS MARACANAU (3� CRES MARACANA�),03 - COADS MARACANAU (3� CRES MARACANA�),1563,31015425,6400264
66c4d095af87a5f7873fe7d9,04 - COADS BATURIT� (4� CRES BATURIT�),04 - COADS BATURIT� (4� CRES BATURIT�),1564,,6400272
66c4d095af87a5f7873fe7da,05 - COADS CANIND� (5� CRES CANIND�),05 - COADS CANIND� (5� CRES CANIND�),1565,,6400280
66c4d095af87a5f7873fe7db,06 - COADS ITAPIPOCA (6� CRES ITAPIPOCA),06 - COADS ITAPIPOCA (6� CRES ITAPIPOCA),1566,,6400299
66c4d095af87a5f7873fe7dc,07 CRES ARACATI,07 - COADS ARACATI (7� CRES ARACATI),1567,,6398839
66c4d095af87a5f7873fe7dd,09 - COADS RUSSAS (9� CRES RUSSAS),09 - COADS RUSSAS (9� CRES RUSSAS),1568,,6022464
66c4d095af87a5f7873fe7de,10 - SUP. LITORAL-LESTE (10� CRES LIM. DO NORTE),10 - SUP. LITORAL-LESTE (10� CRES LIM. DO NORTE),1569,3423-6955,5285100
66c4d095af87a5f7873fe7df,11 - SUP. NORTE (11� CRES SOBRAL),11 - SUP. NORTE (11� CRES SOBRAL),1570,,2794187
66c4d095af87a5f7873fe7e0,12 - COADS ACARA� (12� CRES ACARA�),12 - COADS ACARA� (12� CRES ACARA�),1571,,6400310
66c4d095af87a5f7873fe7e1,13 - COADS TIANGU� (13� CRES TIANGU�),13 - COADS TIANGU� (13� CRES TIANGU�),1572,,3286967
66c4d095af87a5f7873fe7e2,14 - COADS TAU� (14� CRES TAU�),14 - COADS TAU� (14� CRES TAU�),1573,,3323943
66c4d095af87a5f7873fe7e3,15 - COADS CRATE�S (15� CRES CRATE�S),15 - COADS CRATE�S (15� CRES CRATE�S),1574,,6400329
66c4d095af87a5f7873fe7e4,16 - COADS CAMOCIM (16� CRES CAMOCIM),16 - COADS CAMOCIM (16� CRES CAMOCIM),1575,,6400337
66c4d095af87a5f7873fe7e5,17 - COADS IC� (17� CRES IC�),17 - COADS IC� (17� CRES IC�),1576,,3289761
66c4d095af87a5f7873fe7e6,18 - COADS IGUATU (18� CRES IGUATU),18 - COADS IGUATU (18� CRES IGUATU),1577,,6400345
66c4d095af87a5f7873fe7e7,19 - COADS BREJO SANTO (19� CRES BREJO SANTO),19 - COADS BREJO SANTO (19� CRES BREJO SANTO),1578,,3302350
66c4d095af87a5f7873fe7e8,20 - COADS CRATO (20� CRES CRATO),20 - COADS CRATO (20� CRES CRATO),1579,,6400361
66c4d095af87a5f7873fe7e9,21 - SUP. CARIRI (21� CRES JUAZEIRO DO NORTE),21 - SUP. CARIRI (21� CRES JUAZEIRO DO NORTE),1580,,3629848
66c4d095af87a5f7873fe7ea,ABBOTT LABORATORIOS DO BRASIL LTDA,ABBOTT LABORATORIOS DO BRASIL LTDA,1581,,56998701003484
66c4d095af87a5f7873fe7eb,ABBVIE FARMACEUTICA LTDA,ABBVIE FARMACEUTICA LTDA,1582,45735715,15800545000311
66c4d095af87a5f7873fe7ec,ABBVIE FARMACEUTICA LTDA.,ABBVIE FARMACEUTICA LTDA.,1583,,15800545000400
66c4d095af87a5f7873fe7ed,ABSOLUTA SAUDE,ABSOLUTA SAUDE,1584,3376-6379,30082076000174
66c4d095af87a5f7873fe7ee,ACCORD FARMACEUTICA LTDA,ACCORD FARMACEUTICA LTDA,1585, 5516-3291,64171697000146
66c4d095af87a5f7873fe7ef,ACCORD FARMACEUTICA LTDA,ACCORD FARMACEUTICA LTDA,1586,,64171697000499
66c4d095af87a5f7873fe7f0,AGF MEDICAL LTDA,AGF MEDICAL LTDA,1587, 3254-6423,9511423000140
66c4d095af87a5f7873fe7f1,AGILE DISTRIBUIDORA LTDA,AGILE DISTRIBUIDORA LTDA,1588, 2130-6306,34523353000198
66c4d095af87a5f7873fe7f2,AGILLE COMERCIO DE MEDICAMENTOS LTDA,AGILLE COMERCIO DE MEDICAMENTOS LTDA,1589,,11697594000310
66c4d095af87a5f7873fe7f3,AGLON COMERCIO E REPRESENTA��ES LTDA,AGLON COMERCIO E REPRESENTA��ES LTDA,1590,3573-7300,65817900000171
66c4d095af87a5f7873fe7f4,ALFA COMERCIO E SERVICOS LTDA,ALFA COMERCIO E SERVICOS LTDA,1591,2002-8790,47406782000127
66c4d095af87a5f7873fe7f5,ALMOXARIFADO ESTADUAL DE SERGIPE-CADIM,ALMOXARIFADO ESTADUAL DE SERGIPE-CADIM,1592,31980606,4384829000196
66c4d095af87a5f7873fe7f6,ALTERNATIVA DISTRIBUIDORA HOSPITALAR LTDA,ALTERNATIVA DISTRIBUIDORA HOSPITALAR LTDA,1593,3612-2905,43556958000176
66c4d095af87a5f7873fe7f7,AMGEN BIOTECNOLOGIA DO BRASIL LTDA,AMGEN BIOTECNOLOGIA DO BRASIL LTDA,1594,5171-8500,18774815000193
66c4d095af87a5f7873fe7f8,ANCORA DISTRIBUIDORA DE MEDICAMENTOS,ANCORA DISTRIBUIDORA DE MEDICAMENTOS,1595,33015888,33618090000138
66c4d095af87a5f7873fe7f9,ASCLE BRASIL LTDA,ASCLE BRASIL LTDA,1596,3261-1877,28911309000152
66c4d095af87a5f7873fe7fa,ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA,ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA,1597,3544-6900,2433631000120
66c4d095af87a5f7873fe7fb,ASSOCIA��O CARIRIENSE DE LUTA CONTRA AIDS,ASSOCIA��O CARIRIENSE DE LUTA CONTRA AIDS,1598,988255882,19109482000140
66c4d095af87a5f7873fe7fc,BASE A�REA DE FORTALEZA,BASE A�REA DE FORTALEZA,1599,32163070,394429001000
66c4d095af87a5f7873fe7fd,BATALH�O DO SOCORRO DE URG�NCIA - BSU,BATALH�O DO SOCORRO DE URG�NCIA - BSU,1600,32984992,3502502200090
66c4d095af87a5f7873fe7fe,BAYER S.A.,BAYER S.A.,1601,,18459628000115
66c4d095af87a5f7873fe7ff,BE CARE COMERCIO DE PRODUTOS MEDICO HOSPITALARES L,BE CARE COMERCIO DE PRODUTOS MEDICO HOSPITALARES L,1602,,12918336000389
66c4d095af87a5f7873fe800,BEM MED HOSPITALAR LTDA,BEM MED HOSPITALAR LTDA,1603,,18806050000126
66c4d095af87a5f7873fe801,BENELUX DISTRIBUIDORA DE ALIMENTOS LTDA,BENELUX DISTRIBUIDORA DE ALIMENTOS LTDA,1604,,24653373000120
66c4d095af87a5f7873fe802,BH FARMA COMERCIO LTDA,BH FARMA COMERCIO LTDA,1605,,42799163000126
66c4d095af87a5f7873fe803,BIO LOGICA DISTRIBUIDORA LTDA,BIO LOGICA DISTRIBUIDORA LTDA,1606,3254-6426,6175908000112
66c4d095af87a5f7873fe804,BIOFARMACE DISTRIBUIDORA DE MEDICAMENTOS LTDA,BIOFARMACE DISTRIBUIDORA DE MEDICAMENTOS LTDA,1607,2135-5468,41600953000178
66c4d095af87a5f7873fe805,BL INDUSTRIA OTICA LTDA,BL INDUSTRIA OTICA LTDA,1608,,27011022002076
66c4d095af87a5f7873fe806,BMP DE SOUSA COMERCIAL LTDA,BMP DE SOUSA COMERCIAL LTDA,1609,9834-2382,29725927000170
66c4d095af87a5f7873fe807,BOEHRINGER INGELHEIM DO BRASIL,BOEHRINGER INGELHEIM DO BRASIL,1610,4949-4701,60831658001220
66c4d095af87a5f7873fe808,BR MEDICAMENTOS LTDA,BR MEDICAMENTOS LTDA,1611,8173-7574,42834634000190
66c4d095af87a5f7873fe809,C W B CARE PRODUTOS MEDICO HOSPITALARES LTDA,C W B CARE PRODUTOS MEDICO HOSPITALARES LTDA,1612,,37778759000100
66c4d095af87a5f7873fe80a,HOSPITAL E SANATORIO PENAL PROFESSOR OTAVIO LOBO,CAF - SAP PRISIONAL - OTAVIO LOBO,1613,,6375278
66c4d095af87a5f7873fe80b,INSTITUTO PSIQUIATRICO GOVERNADOR STENIO GOMES,CAF - SAP PRISIONAL - STENIO GOMES,1614,31012860,7954530000118
66c4d095af87a5f7873fe80c,CAF ACARA�,CAF ACARA�,1615,,12003262000199
66c4d095af87a5f7873fe80d,SMS ALCANTARAS,CAF ALCANTARAS,1616,,12138360000133
66c4d095af87a5f7873fe80e,SMS BARBALHA,CAF BARBALHA,1617,,6740278000181
66c4d095af87a5f7873fe80f,CENTRAL DE ASSISTENCIA FARMACEUTICA CASCAVEL,CAF CASCAVEL,1618,,7589369000120
66c4d095af87a5f7873fe810,CAF ESTADUAL DE ALAGOAS,CAF ESTADUAL DE ALAGOAS,1619,33152805,12200259000165
66c4d095af87a5f7873fe811,CAF - IGUATU,CAF IGUATU,1620,,9444963
66c4d095af87a5f7873fe812,SMS IPU,CAF IPU,1621,,7679723000108
66c4d095af87a5f7873fe813,SMS JARDIM,CAF JARDIM,1622,,7391006000186
66c4d095af87a5f7873fe814,CAF LIMOEIRO,CAF LIMOEIRO,1623,991411942,7954571000104
66c4d095af87a5f7873fe815,SMS MAURITI,CAF MAURITI,1624,,11421453000108
66c4d095af87a5f7873fe816,CASEX IND DE PLASTICOS E PROD MEDICOS H.,CASEX IND DE PLASTICOS E PROD MEDICOS H.,1625,,78746773000109
66c4d095af87a5f7873fe817,CBMCE - CORPO DE BOMBEIROS MILITAR DO CEAR�,CBMCE - CORPO DE BOMBEIROS MILITAR DO CEAR�,1626,,35025022000190
66c4d095af87a5f7873fe818,CENTRAL DE ABASTECIMENTO FARMACEUTICO SAP,CENTRAL DE ABASTECIMENTO FARMACEUTICO SAP,1627,3101-2853,4132688
66c4d095af87a5f7873fe819,CENTRAL ESTADUAL CENTRAL DE ARM E DIST DE IMUNOBIO,CENTRAL ESTADUAL CENTRAL DE ARM E DIST DE IMUNOBIO,1628,31012188,184993
66c4d095af87a5f7873fe81a,CAF - CENTRAL DE ABASTECIMENTO FARMAC�UTICO DE BAR,CENTRAL MUNICIPAL DE ABASTECIMENTO FARMACEUTICA CA,1629,,470511
66c4d095af87a5f7873fe81b,CENTRO DE CONVIVENCIA ANTONIO DIOGO,CENTRO DE CONVIVENCIA ANTONIO DIOGO,1630,33322673,2652163000699
66c4d095af87a5f7873fe81c,Centro de Convivencia Antonio Diogo,CENTRO DE CONVIVENCIA ANTONIO DIOGO,1631,,2373262
66c4d095af87a5f7873fe81d,CENTRO DE ESPEC. GENTIL BARREIRAS - CRATEUS,CENTRO DE ESPEC. GENTIL BARREIRAS - CRATEUS,1632,,11341165000143
66c4d095af87a5f7873fe81e,CENTRO DE ESPEC. GENTIL BARREIRAS - CRATEUS,CENTRO DE ESPEC. GENTIL BARREIRAS - CRATEUS,1633,,2481065
66c4d095af87a5f7873fe81f,CENTRO DE MEDICAMENTOS DO PARAN� CEMEPAR,CENTRO DE MEDICAMENTOS DO PARAN� CEMEPAR,1634,33606729,859712100174
66c4d095af87a5f7873fe820,Centro de Nefrologia de Caucaia,CENTRO DE NEFROLOGIA DE CAUCAIA,1635,33421780,33621384000119
66c4d095af87a5f7873fe821,SA CENTRO REGIONAL INTEGRADO DE ONCOLOGIA CRIO,CENTRO REGIONAL INTEGRADO DE ONCOLOGIA CRIO,1636,,2723190
66c4d095af87a5f7873fe822,CEO QUIXERAMOBIM	,CEO QUIXERAMOBIM	,1637,,6714102
66c4d095af87a5f7873fe823,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL ACARAU,1638,,6405266
66c4d095af87a5f7873fe824,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL ARACATI,1639,,3668584
66c4d095af87a5f7873fe825,CEO REGIONAL BATURIT�,CEO REGIONAL BATURIT�,1640,,11490043000119
66c4d095af87a5f7873fe826,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL BREJO SANTO,1641,,6714277
66c4d095af87a5f7873fe827,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL CAMOCIM,1642,,6714285
66c4d095af87a5f7873fe828,CEO REGIONAL CANINDE,CEO REGIONAL CANINDE,1643,,6714145
66c4d095af87a5f7873fe829,CEO REGIONAL CASCAVEL,CEO REGIONAL CASCAVEL,1644,33340958,12850235000151
66c4d095af87a5f7873fe82a,CENTRO DE ESPECIALIDADES ODONTOLOGICAS - CAUCAIA,CEO REGIONAL CAUCAIA,1645,,6714293
66c4d095af87a5f7873fe82b,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL CRATEUS,1646,,6714161
66c4d095af87a5f7873fe82c,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL CRATO,1647,,6376878
66c4d095af87a5f7873fe82d,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL ICO,1648,,6714153
66c4d095af87a5f7873fe82e,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL IGUATU,1649,,2675609
66c4d095af87a5f7873fe82f,CEO REGIONAL ITAPIPOCA,CEO REGIONAL ITAPIPOCA,1650,36311983,12939977000158
66c4d095af87a5f7873fe830,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL JUAZEIRO DO NORTE,1651,,6405223
66c4d095af87a5f7873fe831,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL LIMOEIRO DO NORTE,1652,,6714129
66c4d095af87a5f7873fe832,CEO REGIONAL MARACANA�,CEO REGIONAL MARACANA�,1653,,7605850000162
66c4d095af87a5f7873fe833,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL RUSSAS,1654,,6405231
66c4d095af87a5f7873fe834,CEO REGIONAL SAO GONCALO DO AMARANTE,CEO REGIONAL SAO GONCALO DO AMARANTE,1655,85 33157464,12768835000175
66c4d095af87a5f7873fe835,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL SOBRAL,1656,,6405207
66c4d095af87a5f7873fe836,CEO REGIONAL TAUA,CEO REGIONAL TAUA,1657,,5091330
66c4d095af87a5f7873fe837,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,CEO REGIONAL UBAJARA,1658,,3249050
66c4d095af87a5f7873fe838,"CHEMICALTECH PANAMA, S.A.,","CHEMICALTECH PANAMA, S.A.,",1659,XXXXXXX,40023212000109
66c4d095af87a5f7873fe839,CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.,CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.,1660,,5782733000149
66c4d095af87a5f7873fe83a,CIRURGICA SAO FELIPE PRODUTOS PARA SAUDE LTDA,CIRURGICA SAO FELIPE PRODUTOS PARA SAUDE LTDA,1661,3354-1001,7626776000160
66c4d095af87a5f7873fe83b,CENTRO DE NEURORREABILITA��O,CLINICA SARAH FORTALEZA,1662,,37113180001523
66c4d095af87a5f7873fe83c,CM HOSPITALAR S.A.,CM HOSPITALAR S.A.,1663,3995-9401,12420164000157
66c4d095af87a5f7873fe83d,CM HOSPITALAR S.A.,CM HOSPITALAR S.A.,1664,3321-8450,12420164001048
66c4d095af87a5f7873fe83e,CMF DISTRIBUIDORA DE MEDICAMENTOS LTDA,CMF DISTRIBUIDORA DE MEDICAMENTOS LTDA,1665,2180-8041,13414166000104
66c4d095af87a5f7873fe83f,COLLECT IMPORTACAO E COMERCIO LTDA,COLLECT IMPORTACAO E COMERCIO LTDA,1666,3872-9911,53452157000114
66c4d095af87a5f7873fe840,COMERCIAL MODELO DE MAQUINAS E PAPEIS LTDS ME,COMERCIAL MODELO DE MAQUINAS E PAPEIS LTDS ME,1667,,6270023000100
66c4d095af87a5f7873fe841,COMERCIAL RIOS PRODUTOS DE LIMPEZA,COMERCIAL RIOS PRODUTOS DE LIMPEZA,1668,3034-3300,26644910000109
66c4d095af87a5f7873fe842,CONECTA HOSPITALAR COMERCIAL LTDA,CONECTA HOSPITALAR COMERCIAL LTDA,1669,3879-6390,21222602000163
66c4d095af87a5f7873fe843,SECRETARIA DE ESTADO DE SA�DE,COORDENA��O DE ARMAZENAGEM - RIO DE JANEIRO,1670,,42498717007672
66c4d095af87a5f7873fe844,COORDENACAO DE ARMAZENAGEM E DIST,COORDENACAO DE ARMAZENAGEM E DIST,1671, 2402-7704,394544011110
66c4d095af87a5f7873fe845,COORDENADORIA DE POL�TICAS P�BLICAS LGBT - COPIE,COORDENADORIA DE POL�TICAS P�BLICAS LGBT - COPIE,1672,98855-6337,6074522300016
66c4d095af87a5f7873fe846,COSMETICS TEND LIFE INID E COM LTDA,COSMETICS TEND LIFE INID E COM LTDA,1673,,41471151000105
66c4d095af87a5f7873fe847,CRIS l CENTRO REFERENCIA EM INFECTOLOGIA DE SOBRAL,CRIS I CENTRO REFERENCIA EM INFECTOLOGIA DE SOBRAL,1674,,2424487
66c4d095af87a5f7873fe848,CRYSSIL FORNECEDORA DE MATERIAIS E SERVICOS ESPECI,CRYSSIL FORNECEDORA DE MATERIAIS E SERVICOS ESPECI,1675,3327-0170,59062000179
66c4d095af87a5f7873fe849,CSL BEHRING COMERCIO FARMACEUTICOS LTDA,CSL BEHRING COMERCIO FARMACEUTICOS LTDA,1676,5280-9556,62969589001593
66c4d095af87a5f7873fe84a,DENTAL MARIA LTDA,DENTAL MARIA LTDA,1677,2522-8204,9222369000113
66c4d095af87a5f7873fe84b,DENTAL PREMIUM LTDA,DENTAL PREMIUM LTDA,1678, 9995-6826,35215257000145
66c4d095af87a5f7873fe84c,DGV COMERCIO E SERVICOS DE LICITACOES LTDA,DGV COMERCIO E SERVICOS DE LICITACOES LTDA,1679,9104-6070,53433468000136
66c4d095af87a5f7873fe84d,DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA,DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA,1680,,2520829000140
66c4d095af87a5f7873fe84e,DISTRIBUIDORA BRASIL COML DE PRODUTOS MEDICOS HOSP,DISTRIBUIDORA BRASIL DE MEDICAMENTOS,1681,3565-1600,7640617000200
66c4d095af87a5f7873fe84f,"3,94544E+11",DISTRITO SANIT�RIO ESPECIAL IND�GENA DO CEAR�,1682,32682844,394544009646
66c4d095af87a5f7873fe850,DNA MED BRASIL LTDA,DNA MED BRASIL LTDA,1683,,41665545000102
66c4d095af87a5f7873fe851,EASY FARMA COMERCIO DE MEDICAMENTOS E MATERIAIS ME,EASY FARMA COMERCIO DE MEDICAMENTOS E MATERIAIS ME,1684,3039-2103,78082724000119
66c4d095af87a5f7873fe852,ELBRIT PHARMA BIOTHEC,ELBRIT PHARMA BIOTHEC,1685,42321148,37914841000114
66c4d095af87a5f7873fe853,ENDO MEDICAL IMPORTA�AO E EXPORTA�AO COMERCIAL LTD,ENDO MEDICAL IMPORTA�AO E EXPORTA�AO COMERCIAL LTD,1686,3101-3197,97520092000172
66c4d095af87a5f7873fe854,ERGINO FERREIRA CISCATI JUNIOR,ERGINO FERREIRA CISCATI JUNIOR,1687,,36463309000165
66c4d095af87a5f7873fe855,ESCOLA DE SAUDE P�BLICA - ESP,ESCOLA DE SAUDE P�BLICA - ESP,1688,31011398,73695868000127
66c4d095af87a5f7873fe856,ESTRATTI VEGETALI FARMACIA E MANIPULACAO LTDA,ESTRATTI VEGETALI FARMACIA E MANIPULACAO LTDA,1689,,4162170000123
66c4d095af87a5f7873fe857,EUGIA PHARMA INDUSTRIA FARMACEUTICA LIMITADA,EUGIA PHARMA INDUSTRIA FARMACEUTICA LIMITADA,1690,,44639493000180
66c4d095af87a5f7873fe858,EUROFARMA LABORATORIOS S.A.,EUROFARMA LABORATORIOS S.A.,1691,,61190096000869
66c4d095af87a5f7873fe859,EVANDRO SOUZA MENDES,EVANDRO SOUZA MENDES,1692, 9182-9198,32735400000131
66c4d095af87a5f7873fe85a,F CARDOSO & CIA LTDA,F CARDOSO & CIA LTDA,1693,32021344,4949905000163
66c4d095af87a5f7873fe85b,F G COMERCIAL DE PRODUTOS HOSPITALARES LTDA,F G COMERCIAL DE PRODUTOS HOSPITALARES LTDA,1694,,2908738000187
66c4d095af87a5f7873fe85c,F. R. DE FREITAS,F. R. DE FREITAS,1695,3541-1809,8002459000136
66c4d095af87a5f7873fe85d,F7 MEDICAL PRODUTOS HOSPITALARES LTDA,F7 MEDICAL PRODUTOS HOSPITALARES LTDA,1696,30374623,28102490000156
66c4d095af87a5f7873fe85e,FABMED DISTRIBUIDORA HOSPITALAR LTDA,FABMED DISTRIBUIDORA HOSPITALAR LTDA,1697,40097171,5400006000170
66c4d095af87a5f7873fe85f,FACULDADE UNINTA FORTALEZA,FACULDADE UNINTA FORTALEZA,1698,991106262,3365403000122
66c4d095af87a5f7873fe860,CDE CLINICA DE DIALISE DO EUSEBIO,FARM�CIA INTERIOR 01 - HEMODI�LISE EUS�BIO,1699,,5458528
66c4d095af87a5f7873fe861,CDC CLINICA DE DIALISE DE CASCAVEL,FARM�CIA INTERIOR 02 - HEMODI�LISE CASCAVEL,1700,,7371888
66c4d095af87a5f7873fe862,CLINEEC - CAUCAIA,FARM�CIA INTERIOR 03 - HEMODI�LISE CAUCAIA,1701,,4010973
66c4d095af87a5f7873fe863,CLINICA DE DOENCAS RENAIS E HIPERTENSAO ARTERIAL,FARM�CIA INTERIOR 04 - HEMODI�LISE MARACANA�,1702,,2372304
66c4d095af87a5f7873fe864,CDB CLINICA DE DIALISE DE BATURITE,FARM�CIA INTERIOR 05 - HEMODI�LISE BATURIT�,1703,,7021321
66c4d095af87a5f7873fe865,CENTRO DE NEFROLOGIA DE CANINDE,FARM�CIA INTERIOR 06 - HEMODI�LISE CANIND�,1704,,5125685
66c4d095af87a5f7873fe866,CENTRO DE DOENCAS RENAIS E HIPERTENSAO ARTERIAL,FARM�CIA INTERIOR 07 - HEMODI�LISE QUIXAD�,1705,,2805065
66c4d095af87a5f7873fe867,SOCIEDADE DE PROTECAO A MAT. E A INF DE RUSSAS,FARM�CIA INTERIOR 08 - HEMODI�LISE RUSSAS,1706,,2328011
66c4d095af87a5f7873fe868,CENIT CENTRO DE NEFROLOGIA DE ITAPIPOCA,FARM�CIA INTERIOR 09 - HEMODI�LISE ITAPIPOCA,1707,,7062842
66c4d095af87a5f7873fe869,CENTRO DE NEFROLOGIA DR JOS� FERNANDES DE CRATE�S,FARM�CIA INTERIOR 10 - HEMODI�LISE CRATE�S,1708,,7843607
66c4d095af87a5f7873fe86a,SANTA CASA DE MISERICORDIA DE SOBRAL,FARM�CIA INTERIOR 11 - HEMODI�LISE SOBRAL,1709,,3021114
66c4d095af87a5f7873fe86b,UNIRIM UNID DE DIALISE E TRANSP RENAL DR RAIMUNDO,FARM�CIA INTERIOR 12 - HEMODI�LISE CRATO,1710,,2663929
66c4d095af87a5f7873fe86c,CLINICA DE DOENCAS RENAIS DE BARBALHA SC LTDA,FARM�CIA INTERIOR 13 - HEMODI�LISE BARBALHA,1711,,3644596
66c4d095af87a5f7873fe86d,CNI CENTRO DE NEFROLOGIA DO IGUATU S C LTDA,FARM�CIA INTERIOR 14 - HEMODI�LISE IGUATU,1712,,5592283
66c4d095af87a5f7873fe86e,TRC TERAPIA RENAL DO CARIRI SERVICOS MEDICOS LTDA,FARM�CIA INTERIOR 15 - HEMODI�LISE JUAZEIRO,1713,,6609236
66c4d095af87a5f7873fe86f,FARMARIN INDUSTRIA E COMERCIO LTDA,FARMARIN INDUSTRIA E COMERCIO LTDA,1714,,58635830000175
66c4d095af87a5f7873fe870,FASTLABOR COMERCIAL LTDA,FASTLABOR COMERCIAL LTDA,1715,,21707794000106
66c4d095af87a5f7873fe871,FORTAL DISTRIBUIDORA,FORTAL DISTRIBUIDORA,1716,4042-0512,41138978000100
66c4d095af87a5f7873fe872,FRADEL-MED INDUSTRIA,FRADEL-MED INDUSTRIA,1717,,2916028000107
66c4d095af87a5f7873fe873,FRESENIUS KABI BRASIL LTDA,FRESENIUS KABI,1718,34216700,49324221001500
66c4d095af87a5f7873fe874,FULLFARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,FULLFARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,1719,,46388662000181
66c4d095af87a5f7873fe875,FUNDACAO OSWALDO CRUZ,FUNDACAO OSWALDO CRUZ,1720,,33781055004980
66c4d095af87a5f7873fe876,FUNDA�AO PARA O REMEDIO POPULAR - FURP,FUNDA�AO PARA O REMEDIO POPULAR - FURP,1721, 2423-6000,43640754000119
66c4d095af87a5f7873fe877,GAMACORP HOSPITALAR,GAMACORP HOSPITALAR,1722,33676913,4970285000144
